name,ditensity,lat,lon,,
ชุมชนหลังสถานีตำรวจเก่าประเวศ,หนาแน่นน้อย,100.6747,13.721529,,
ชุมชนบ้านม้า,หนาแน่นน้อย,100.672147,13.734842,,
ชุมชนร่วมใจพัฒนา,หนาแน่นน้อย,100.661835,13.682293,,
ชุมชนซอยร่มเย็น,หนาแน่นน้อย,100.676759,13.696213,,
ชุมชนเกาะกลาง,หนาแน่นน้อย,100.661859,13.720233,,
ชุมชนวิเศษสุข,หนาแน่นปานกลาง,100.636148,13.744712,,
ชุมชนเอื้ออารีย์,หนาแน่นปานกลาง,100.641494,13.711585,,
ชุมชนหัวหมากเกาะกลาง,หนาแน่นปานกลาง,100.644342,13.737848,,
ชุมชนหมู่บ้านเมืองทอง 2/3,หนาแน่นปานกลาง,100.642922,13.736077,,
ชุมชนประสาทศีล,หนาแน่นปานกลาง,100.606761,13.730336,,
ชุมชนภูมิสุข,หนาแน่นปานกลาง,100.622125,13.710716,,
ชุมชนธรรมานุรักษ์,หนาแน่นปานกลาง,100.636895,13.716116,,
ชุมชนนาคภาษิต,หนาแน่นปานกลาง,100.634059,13.742883,,
ชุมชนหลังสถานีรถไฟหัวหมาก,หนาแน่นปานกลาง,100.636646,13.738244,,
ชุมชนหมู่บ้านเกษมสันต์ 2,หนาแน่นปานกลาง,100.618782,13.726223,,
ชุมชนเจริญพัฒนาถาวร,หนาแน่นปานกลาง,100.62677,13.736999,,
ชุมชนคลองสะแก,หนาแน่นปานกลาง,100.609607,13.736088,,
ชุมชนมุสลิมพัฒนาบ้านป่า,หนาแน่นปานกลาง,100.609087,13.730747,,
ชุมชนแสงสันติ,หนาแน่นปานกลาง,100.607617,13.735202,,
ชุมชนร่วมพัฒนาบ้านป่า,หนาแน่นปานกลาง,100.607119,13.733077,,
ชุมชนหมู่บ้านฮอลลีวู้ด,หนาแน่นปานกลาง,100.610708,13.722462,,
ชุมชนวัดใต้,หนาแน่นปานกลาง,100.603722,13.712586,,
ชุมชนพร้อมใจ,หนาแน่นปานกลาง,100.608338,13.71276,,
ชุมชนอัลเอี๊ยะติซอม,หนาแน่นปานกลาง,100.638727,13.715745,,
ชุมชนโมราวรรณ 1,หนาแน่นปานกลาง,100.645771,13.714191,,
ชุมชนโมราวรรณ 2,หนาแน่นปานกลาง,100.645694,13.712048,,
ชุมชนดารุ้ลอามีน,หนาแน่นปานกลาง,100.643742,13.71056,,
ชุมชนสะและน้อย,หนาแน่นปานกลาง,100.640645,13.711102,,
ชุมชนหลังวัดปากบ่อ,หนาแน่นปานกลาง,100.630318,13.71449,,
ชุมชนอัลกุ๊บรอ,หนาแน่นปานกลาง,100.628697,13.716358,,
ชุมชนหัวป่า,หนาแน่นปานกลาง,100.638393,13.713748,,
ชุมชนคลองจวน,หนาแน่นปานกลาง,100.633766,13.716527,,
ชุมชนดาราฉาย,หนาแน่นน้อย,100.635804,13.70317,,
ชุมชนพัฒนาริมคลองบ้านป่า,หนาแน่นปานกลาง,100.609924,13.731218,,
ชุมชนแหลมทองพัฒนา,หนาแน่นปานกลาง,100.617074,13.729391,,
ชุมชนหมู่บ้านเกษรา-ฐิติพร,หนาแน่นปานกลาง,100.619051,13.740318,,
ชุมชนบ้านพักรถไฟก่อสร้าง,หนาแน่นน้อย,100.540503,13.81017,,
ชุมชนหัวรถจักรตึกแดง เขต 3,หนาแน่นปานกลาง,100.542469,13.81395,,
ชุมชนหัวรถจักรตึกแดง เขต 2,หนาแน่นปานกลาง,100.54334,13.815987,,
ชุมชนหัวรถจักรตึกแดง เขต 1,หนาแน่นน้อย,100.54395,13.817879,,
ชุมชนวัดเลียบ,หนาแน่นปานกลาง,100.520033,13.830418,,
ชุมชนซอยวัดหลวง,หนาแน่นปานกลาง,100.51892,13.82499,,
ชุมชนข้างวัดมัชฌันติการาม,หนาแน่นปานกลาง,100.515414,13.82576,,
ชุมชนสมบุญดี,หนาแน่นมาก,100.517284,13.824729,,
ชุมชนซอยสวนรื่น,หนาแน่นปานกลาง,100.518618,13.821255,,
ชุมชนวัดเสาหิน,หนาแน่นปานกลาง,100.518075,13.818066,,
ชุมชนยิ้มประยูรพัฒนา,หนาแน่นปานกลาง,100.522022,13.820861,,
ชุมชนวัดสร้อยทอง,หนาแน่นปานกลาง,100.520515,13.813669,,
ชุมชนหลังตลาดศรีเขมา,หนาแน่นปานกลาง,100.5225,13.814337,,
ชุมชนซอยสีน้ำเงิน 1,หนาแน่นมาก,100.523034,13.816133,,
ชุมชนเขมาเนรมิตร,หนาแน่นมาก,100.524453,13.815275,,
ชุมชนวัดบางโพโอมาวาส,หนาแน่นปานกลาง,100.52026,13.809272,,
ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย,หนาแน่นปานกลาง,100.51871,13.800585,,
ชุมชนวัดประดู่ธรรมาธิปัตย์,หนาแน่นมาก,100.523443,13.801507,,
ชุมชนซอยประดู่,หนาแน่นมาก,100.527294,13.80043,,
ชุมชนซอยโจ๊ก,หนาแน่นมาก,100.528414,13.801612,,
ชุมชนตรอกตรงข้ามวัดสะพานสูง,หนาแน่นปานกลาง,100.530248,13.800446,,
ชุมชนตรอกต้นมะม่วง,หนาแน่นมาก,100.531278,13.803802,,
ชุมชนจันทร์เกษม,หนาแน่นมาก,100.526205,13.809439,,
ชุมชนเดรี่เบลล์,หนาแน่นมาก,100.52505,13.808087,,
ชุมชนซอยสนิท,หนาแน่นมาก,100.527131,13.807565,,
ชุมชนบุญเหลือ 1,หนาแน่นมาก,100.53012,13.807377,,
ชุมชนบุญเหลือ 2,หนาแน่นมาก,100.529116,13.808062,,
ชุมชนปานทิพย์ 1,หนาแน่นปานกลาง,100.526811,13.825044,,
ชุมชนสุดซอยสมถวิล,หนาแน่นปานกลาง,100.528569,13.822756,,
ชุมชนสะพานไม้,หนาแน่นปานกลาง,100.534027,13.81756,,
ชุมชนสวัสดิรักษา,หนาแน่นปานกลาง,100.533686,13.813248,,
ชุมชนซอยสีน้ำเงิน 2,หนาแน่นมาก,100.521505,13.817319,,
ชุมชนซอยพัฒนา,หนาแน่นมาก,100.528786,13.806258,,
ชุมชนสุขสันต์ 2,หนาแน่นปานกลาง,100.53014,13.821797,,
ชุมชนสุขสันต์ 1,หนาแน่นปานกลาง,100.530912,13.820898,,
ชุมชนศรีบุญยืน,หนาแน่นมาก,100.525396,13.802928,,
ชุมชนบ้านสามเรือน,หนาแน่นปานกลาง,100.528273,13.837285,,
ชุมชนข้างธนาคารอาคารสงเคราะห์,หนาแน่นปานกลาง,100.533827,13.836487,,
ชุมชนซอยโชติวัฒน์,หนาแน่นปานกลาง,100.541321,13.818508,,
ชุมชนศรีบุญยืนพัฒนา,หนาแน่นมาก,100.52537,13.801538,,
ชุมชนหลังตลาดบางซื่อ,หนาแน่นมาก,100.535553,13.800611,,
ชุมชนประชานฤมิตร,หนาแน่นปานกลาง,100.531216,13.821131,,
ชุมชนพัฒนาประชาราษฎร์ 30,หนาแน่นมาก,100.523145,13.811407,,
ชุมชนราชทรัพย์,หนาแน่นปานกลาง,100.518925,13.809648,,
ชุมชนซอยสวนเงิน,หนาแน่นมาก,100.529307,13.769317,,
ชุมชนหน้าวัดมะกอก,หนาแน่นมาก,100.537148,13.766692,,
ชุมชนโค้งรถไฟยมราช,หนาแน่นปานกลาง,100.522181,13.758783,,
ชุมชนซอยแดงบุหงา,หนาแน่นมาก,100.53115,13.75606,,
ชุมชนซอยสุเหร่า (เพชรบุรี 7),หนาแน่นมาก,100.530441,13.755558,,
ชุมชนหลังกรมทางหลวง,หนาแน่นมาก,100.527163,13.75797,,
ชุมชนบ้านครัวเหนือ,หนาแน่นมาก,100.526643,13.750339,,
ชุมชนซอยสมประสงค์ 5,หนาแน่นปานกลาง,100.535393,13.750193,,
ชุมชนริมทางรถไฟหลัง รพ.เดชา,หนาแน่นมาก,100.538726,13.756197,,
ชุมชนริมคลองสามเสน,หนาแน่นปานกลาง,100.557492,13.755066,,
ชุมชนริมทางรถไฟมักกะสัน,หนาแน่นปานกลาง,100.54998,13.750469,,
ชุมชนหลังวัดมักกะสัน,หนาแน่นปานกลาง,100.551433,13.749494,,
ชุมชนนิคมมักกะสัน,หนาแน่นปานกลาง,100.554017,13.749017,,
ชุมชนโรงเจมักกะสัน,หนาแน่นปานกลาง,100.554674,13.748691,,
ชุมชนบ้านครัวตะวันตก,หนาแน่นมาก,100.52477,13.751684,,
ชุมชนคลองส้มป่อย,หนาแน่นมาก,100.521371,13.756238,,
ชุมชนสระแก้ว,หนาแน่นมาก,100.526679,13.759884,,
ชุมชนซอยมั่นสิน,หนาแน่นมาก,100.524706,13.756852,,
ชุมชนสะพานไม้,แออัด,100.490938,13.776071,,
ชุมชนชินศรี 91,หนาแน่นปานกลาง,100.50627,13.802187,,
ชุมชนร่วมใจสามัคคี,หนาแน่นมาก,100.509381,13.800167,,
ชุมชนซอยนาทอง แยก 1-6,แออัด,100.567117,13.777618,,
ชุมชนริมคลองหัวหมากใหญ่,หนาแน่นปานกลาง,100.645658,13.735546,,
ชุมชนโรงหวาย,หนาแน่นปานกลาง,100.605381,13.709632,,
ชุมชนคลองหัวหมาก,หนาแน่นปานกลาง,100.634791,13.732359,,
ชุมชนพัฒนาคลองสะแก,หนาแน่นปานกลาง,100.607732,13.734198,,
ชุมชนจอมทอง,หนาแน่นปานกลาง,100.470745,13.697526,,
ชุมชนศิริเกษมพัฒนา,หนาแน่นน้อย,100.361203,13.737378,,
ชุมชนหลัง สน. เพชรเกษม,หนาแน่นน้อย,100.39209,13.696235,,
ชุมชนวัดปุรณาวาส,หนาแน่นน้อย,100.335843,13.802183,,
ชุมชนหลังสถานีรถไฟศาลาธรรมสพน์,หนาแน่นน้อย,100.37672,13.801003,,
ชุมชนประตูน้ำฉิมพลี,หนาแน่นน้อย,100.394443,13.800357,,
ชุมชนบางพรหมร่วมใจ,หนาแน่นน้อย,100.368713,13.769066,,
ชุมชนคลองเก้าห้อง,หนาแน่นน้อย,100.508638,13.604751,,
ชุมชนหมู่ 5 ทุ่งครุ,หนาแน่นน้อย,100.510366,13.620355,,
ชุมชนหมู่ 6 ทุ่งครุ,หนาแน่นปานกลาง,100.511559,13.620241,,
ชุมชนประชาอุทิศ 68,หนาแน่นน้อย,100.500136,13.634226,,
ชุมชนชมทรัพย์,หนาแน่นน้อย,100.504865,13.643545,,
ชุมชนศรีสมิต,หนาแน่นน้อย,100.499874,13.644319,,
ชุมชนอัตตักวา,หนาแน่นน้อย,100.500005,13.647929,,
ชุมชนหมู่ 5 บางมด,หนาแน่นน้อย,100.4762,13.645204,,
ชุมชนหมู่ 3 บางมด,หนาแน่นน้อย,100.474294,13.653076,,
ชุมชนหมู่ 2 บางมด,หนาแน่นน้อย,100.485565,13.650836,,
ชุมชนบูลไลท์,หนาแน่นน้อย,100.50531,13.653581,,
ชุมชนสามัคคี,หนาแน่นปานกลาง,100.514301,13.646361,,
ชุมชนหลังสวนธนบุรีรมย์,หนาแน่นน้อย,100.4883,13.653094,,
ชุมชนดารีซีน,หนาแน่นน้อย,100.512076,13.643867,,
ชุมชนหลังวัดกลางนา,หนาแน่นน้อย,100.506987,13.657142,,
ชุมชนประชาอุทิศ 43,หนาแน่นน้อย,100.499411,13.652325,,
ชุมชนทุ่งครุพัฒนา,หนาแน่นน้อย,100.511877,13.626362,,
ชุมชนร่วมใจพัฒนา,หนาแน่นน้อย,100.512548,13.658853,,
ชุมชนการเกษตรบ้านนายผล,หนาแน่นน้อย,100.360532,13.640069,,
ชุมชนวัดบางบอน,หนาแน่นน้อย,100.378859,13.642407,,
ชุมชนสถานีรางโพธิ์,หนาแน่นน้อย,100.395111,13.64013,,
ชุมชนซอยสวนผัก,หนาแน่นปานกลาง,100.437703,13.68942,,
ชุมชนริมคลองพระยาราชมนตรี,หนาแน่นน้อย,100.428228,13.686235,,
ชุมชนวัดบางนานอก,หนาแน่นปานกลาง,100.589157,13.675215,,
ชุมชนพูนสวัสดิ์,หนาแน่นปานกลาง,100.59534,13.66553,,
ชุมชนกลางนา,หนาแน่นปานกลาง,100.596419,13.666614,,
ชุมชนร่วมพัฒนา,หนาแน่นปานกลาง,100.598927,13.661404,,
ชุมชนร่วมใจประเสริฐ,หนาแน่นปานกลาง,100.600668,13.662379,,
ชุมชนคลองบางนา,หนาแน่นน้อย,100.645951,13.659226,,
ชุมชนวัดผ่องพลอยอนุสรณ์,หนาแน่นปานกลาง,100.632404,13.655644,,
ชุมชนพึ่งทรัพย์,หนาแน่นปานกลาง,100.621334,13.674875,,
ชุมชนตรงข้ามโรงงานธานินทร์,หนาแน่นปานกลาง,100.617734,13.677168,,
ชุมชนข้างโรงงานธานินทร์,หนาแน่นปานกลาง,100.61842,13.679564,,
ชุมชนรุ่งสว่าง,หนาแน่นปานกลาง,100.594509,13.667979,,
ชุมชนวรรณทอง,หนาแน่นปานกลาง,100.619914,13.663101,,
ชุมชนทองใบ,หนาแน่นปานกลาง,100.620746,13.660695,,
ชุมชนบ้านพักองค์การแบตเตอรี่,หนาแน่นน้อย,100.589992,13.679923,,
ชุมชนบัวเกิด,หนาแน่นปานกลาง,100.616905,13.673289,,
ชุมชนหมู่บ้านจัดสรรยาสูบ,หนาแน่นปานกลาง,100.623288,13.673422,,
ชุมชนพูนสิน,หนาแน่นปานกลาง,100.605218,13.680915,,
ชุมชนรุ่งเรือง,หนาแน่นปานกลาง,100.612164,13.678383,,
ชุมชนหมู่บ้านซอยเชลียง 1,หนาแน่นปานกลาง,100.629439,13.672247,,
ชุมชนเรวัตินิเวศน์ 2,หนาแน่นปานกลาง,100.619754,13.659123,,
ชุมชนซอยโปษยานนท์,หนาแน่นปานกลาง,100.596807,13.662414,,
ชุมชนวงศ์สวัสดิ์,หนาแน่นปานกลาง,100.601653,13.658627,,
ชุมชนหมู่บ้านทิมเรืองเวช,หนาแน่นปานกลาง,100.616515,13.662032,,
ชุมชนซอยผู้ใหญ่ชม,หนาแน่นปานกลาง,100.663283,13.847419,,
ชุมชนซอยประสิทธิชัย,หนาแน่นน้อย,100.656871,13.842628,,
ชุมชนหลวงวิจิตร,หนาแน่นปานกลาง,100.655928,13.836191,,
"ชุมชนหมู่ 6,8 คันนายาว",หนาแน่นน้อย,100.678667,13.849048,,
ชุมชนริมคลองลำเกร็ด,หนาแน่นน้อย,100.680048,13.829618,,
ชุมชนเกาะแครายพัฒนา,หนาแน่นน้อย,100.671734,13.805903,,
ชุมชนนภาพิไลพัฒนา,หนาแน่นน้อย,100.687697,13.790831,,
ชุมชนริมคลองหลอแหล,หนาแน่นน้อย,100.697394,13.795433,,
ชุมชนวิมานสุข,หนาแน่นปานกลาง,100.689906,13.79591,,
ชุมชนบ้านเกาะ,หนาแน่นปานกลาง,100.688853,13.80048,,
ชุมชนเกาะจวน,หนาแน่นน้อย,100.696557,13.79979,,
ชุมชนสยามพัฒนา,หนาแน่นน้อย,100.693208,13.802148,,
ชุมชนริมคลองระหัสพัฒนา,หนาแน่นน้อย,100.678116,13.787288,,
ชุมชนสุเหร่าแดง,หนาแน่นน้อย,100.688292,13.789931,,
ชุมชนหมู่ 11 สะพานสูง (เกาะดอน),หนาแน่นน้อย,100.683088,13.768789,,
ชุมชนหัวบ้านคลองบางเลา,หนาแน่นน้อย,100.708191,13.780359,,
ชุมชนหมู่ 8 สะพานสูง (สุเหร่าซีรอ),หนาแน่นน้อย,100.694558,13.769321,,
ชุมชนวังใหญ่พัฒนา,หนาแน่นน้อย,100.679172,13.750722,,
ชุมชนบ้านม้าเกาะบน,หนาแน่นน้อย,100.674982,13.739528,,
ชุมชนบ้านม้าเกาะล่าง,หนาแน่นน้อย,100.666695,13.738187,,
ชุมชนทับช้างนาลุ่ม,หนาแน่นน้อย,100.691217,13.748017,,
ชุมชนซาอาดะห์,หนาแน่นปานกลาง,100.690202,13.738552,,
ชุมชนคลองทับช้างล่าง,หนาแน่นน้อย,100.687131,13.735587,,
ชุมชนทับช้างคลองบน,หนาแน่นน้อย,100.699642,13.74276,,
ชุมชนหมู่บ้านนักกีฬาแหลมทอง,หนาแน่นน้อย,100.695191,13.745132,,
ชุมชนมัสยิดย่ามีลุ้ลอิบาดะห์(ลาดบัวขาว),หนาแน่นน้อย,100.713633,13.769133,,
ชุมชนสะพานสูง หมู่ 14 พัฒนา,หนาแน่นน้อย,100.705597,13.752063,,
ชุมชนแสงธรรมคลองมณี,หนาแน่นน้อย,100.69327,13.787098,,
ชุมชนวัดลาดบัวขาว (ราชโยธา),หนาแน่นน้อย,100.714309,13.769494,,
ชุมชนคลองเจ็กพัฒนา,หนาแน่นน้อย,100.687048,13.775937,,
ชุมชนสามแยกคลองหลอแหล,หนาแน่นน้อย,100.704419,13.780287,,
ชุมชนวังหนับอุทิศ,หนาแน่นน้อย,100.696623,13.76926,,
ชุมชนแสงมณี,หนาแน่นน้อย,100.692121,13.765938,,
ชุมชนคลองแม่จันทร์,หนาแน่นน้อย,100.708837,"13.745803,0",,
ชุมชนหลอแหลคลองใหญ่,หนาแน่นปานกลาง,100.700407,13.794445,,
ชุมชนร่มรื่น,หนาแน่นน้อย,100.693747,13.90808,,
ชุมชนสุขสำราญพัฒนา,หนาแน่นน้อย,100.704529,13.915952,,
ชุมชนราษฎร์นิมิตสัมพันธ์,หนาแน่นน้อย,100.727327,13.915069,,
ชุมชนมีนทองพัฒนา,หนาแน่นน้อย,100.727012,13.9058,,
ชุมชนเบญจมพัฒนา,หนาแน่นน้อย,100.691453,13.880762,,
ชุมชนแป้นทองสัมพันธ์,หนาแน่นน้อย,100.710606,13.887492,,
ชุมชนสายสัมพันธ์พัฒนา,หนาแน่นน้อย,100.72716,13.867568,,
ชุมชนพร้อมใจพัฒนา,หนาแน่นน้อย,100.732346,13.901178,,
ชุมชนเฟื่องฟ้าพัฒนา,หนาแน่นน้อย,100.74366,13.901502,,
ชุมชนสามัคคีพัฒนา,หนาแน่นน้อย,100.765397,13.911856,,
ชุมชนพร้อมพัฒนา,หนาแน่นน้อย,100.782707,13.920623,,
ชุมชนรวมน้ำใจพัฒนา,หนาแน่นน้อย,100.76273,13.88762,,
ชุมชนน้ำใสดอกไม้สวย,หนาแน่นน้อย,100.768929,13.886497,,
ชุมชนอาบูพัฒนา,หนาแน่นน้อย,100.768598,13.834846,,
ชุมชนวัดสุขใจ,หนาแน่นน้อย,100.758743,13.873163,,
ชุมชนเจริญพัฒนา (คูคต),หนาแน่นน้อย,100.705071,13.824605,,
ชุมชนประชาสร้างสรรค์,หนาแน่นน้อย,100.752893,13.881761,,
ชุมชนบัวแก้วพัฒนา,หนาแน่นน้อย,100.731695,13.847548,,
ชุมชนวังตาหนวดพัฒนา,หนาแน่นน้อย,100.752672,13.85775,,
ชุมชนดารุสสลามสร้างสรรค์,หนาแน่นน้อย,100.764605,13.916713,,
ชุมชนเกาะขุนเณร,หนาแน่นน้อย,100.7721,13.867247,,
ชุมชนหมู่ 14 พัฒนา,หนาแน่นน้อย,100.777481,13.904627,,
ชุมชนนิมิตใหม่พัฒนา,หนาแน่นน้อย,100.737585,13.900736,,
ชุมชนกมาลุลอิสลาม,หนาแน่นน้อย,100.776951,13.8443,,
ชุมชนมัสยิดฮิดายาตุ้ลอิสลามิยะห์(แสนแสบ),หนาแน่นน้อย,100.763146,13.84433,,
ชุมชนร่วมใจพัฒนา(คลองกีบหมู),หนาแน่นน้อย,100.686013,13.852803,,
ชุมชนห้าพี่น้องพัฒนา,หนาแน่นน้อย,100.797619,13.850942,,
ชุมชนหมู่ 15 พัฒนา,หนาแน่นน้อย,100.777284,13.903739,,
ชุมชนคลองลำกะดาน,หนาแน่นน้อย,100.734851,13.918453,,
ชุมชนพระยาสุเรนทร์,หนาแน่นน้อย,100.690774,13.873394,,
ชุมชนประยงค์แย้ม,หนาแน่นน้อย,100.698034,13.828429,,
ชุมชนบำรุงสุข-บุญมา,หนาแน่นน้อย,100.692176,13.837984,,
ชุมชนบึงไผ่,หนาแน่นน้อย,100.736809,13.843463,,
ชุมชนหมู่บ้านอินเตอร์,หนาแน่นน้อย,100.74948,13.839512,,
ชุมชนหมู่ 8 ร่วมใจพัฒนา,หนาแน่นน้อย,100.763625,13.830802,,
ชุมชนตาหวานพัฒนา,หนาแน่นน้อย,100.747115,13.830782,,
ชุมชนวาสิฎฐี,หนาแน่นน้อย,100.786079,13.851598,,
ชุมชนร่วมใจรักพัฒนา,หนาแน่นน้อย,100.792262,13.848106,,
ชุมชนริมคลอง 1,หนาแน่นน้อย,100.751726,13.862326,,
ชุมชนเจริญสุขพัฒนา,หนาแน่นน้อย,100.775592,13.86436,,
ชุมชนประสานมิตรพัฒนา,หนาแน่นน้อย,"100.7416,",13.872717,,
ชุมชนคลองลำมะเขือขื่น,ไม่ทราบข้อมูล,100.783685,13.894751,,
ชุมชนสุขสันต์พัฒนา,หนาแน่นน้อย,100.72912,13.90685,,
ชุมชนนูรุดดีน,หนาแน่นน้อย,100.77161,13.836808,,
ชุมชนก้าวหน้า,หนาแน่นปานกลาง,100.592042,13.885003,,
ชุมชนศิษย์หลวงปู่ขาววัดหลักสี่,หนาแน่นปานกลาง,100.57899,13.884275,,
ชุมชนมิตรประชาพัฒนา,หนาแน่นปานกลาง,100.574955,13.876557,,
ชุมชนคลองเปรมประชาพัฒนา,หนาแน่นปานกลาง,100.585112,13.895096,,
ชุมชนเทวสุนทร,หนาแน่นปานกลาง,100.563416,13.856296,,
ชุมชนร่วมพัฒนา,หนาแน่นปานกลาง,100.565262,13.859075,,
ชุมชนบางบัว(หมู่บ้านอาทิตย์),หนาแน่นปานกลาง,100.585077,13.861807,,
ชุมชนชายคลองบางบัว,หนาแน่นปานกลาง,100.587277,13.872411,,
ชุมชนเคหะชุมชนท่าทราย,หนาแน่นปานกลาง,100.559047,13.87381,,
ชุมชนเคหะชุมชนบางบัว,หนาแน่นปานกลาง,100.582703,13.860387,,
ชุมชนแจ้งวัฒนะผาสุข,หนาแน่นปานกลาง,100.562002,13.889944,,
ชุมชนตลาดบางเขน,หนาแน่นน้อย,100.564001,13.855519,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 307,หนาแน่นปานกลาง,100.574637,13.902388,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 301,หนาแน่นปานกลาง,100.575218,13.904316,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 304,หนาแน่นปานกลาง,100.578005,13.903257,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 305,หนาแน่นปานกลาง,100.574866,13.903258,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 306,หนาแน่นปานกลาง,100.575883,13.902919,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 308,หนาแน่นปานกลาง,100.577204,13.902637,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 311,หนาแน่นปานกลาง,100.57927,13.903153,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 317,หนาแน่นปานกลาง,100.579382,13.900953,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 320,หนาแน่นปานกลาง,100.582872,13.900309,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 322,หนาแน่นปานกลาง,100.582762,13.899327,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 318,หนาแน่นปานกลาง,100.580525,13.900387,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 316,หนาแน่นปานกลาง,100.581975,13.900792,,
ชุมชนเคหะชุมชนทุ่งสองห้อง 328,หนาแน่นปานกลาง,100.585841,13.899983,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 302,หนาแน่นปานกลาง,100.57631,13.904035,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 303,หนาแน่นปานกลาง,100.577498,13.903751,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 309,หนาแน่นปานกลาง,100.578536,13.902193,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 310,หนาแน่นปานกลาง,100.577422,13.901668,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 312,หนาแน่นปานกลาง,100.581193,13.902193,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 313,หนาแน่นปานกลาง,100.582623,13.901382,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 315,หนาแน่นปานกลาง,100.580655,13.901352,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 319,หนาแน่นปานกลาง,100.581625,13.899939,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 321,หนาแน่นปานกลาง,100.583794,13.899517,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 323,หนาแน่นปานกลาง,100.583939,13.898657,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 324,หนาแน่นปานกลาง,100.584865,13.898035,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 327,หนาแน่นปานกลาง,100.58439,13.899791,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 329,หนาแน่นปานกลาง,100.585359,13.898897,,
ชุมชนเคหะชุมชน ทุ่งสองห้อง 330,หนาแน่นปานกลาง,100.586695,13.899051,,
ชุมชนไทรงาม,หนาแน่นปานกลาง,100.56022,13.895381,,
ชุมชนเปรมสุขสันต์,หนาแน่นน้อย,100.575264,13.876444,,
ชุมชนหลังแฟลตร่วมพัฒนา,หนาแน่นน้อย,100.569407,13.865808,,
ชุมชนอยู่ดีมีสุขร่วมใจ,หนาแน่นปานกลาง,100.58236,13.888703,,
ชุมชนเมตตาพหลโยธิน 50,หนาแน่นปานกลาง,100.612328,13.887844,,
ชุมชนกรุณาพัฒนา,หนาแน่นปานกลาง,100.61743,13.887097,,
ชุมชนทองอยู่ร่วมใจ,หนาแน่นน้อย,100.613466,13.894004,,
ชุมชนซอยทหารอากาศ,หนาแน่นปานกลาง,100.611735,13.896091,,
ชุมชนร่วมใจสามัคคี,หนาแน่นปานกลาง,100.616873,13.898227,,
ชุมชน กสบ. หมู่ 5,หนาแน่นน้อย,100.620372,13.904215,,
ชุมชนหมู่บ้านเพิ่มสิน 1-2,หนาแน่นน้อย,100.624473,13.900749,,
ชุมชนวัดลุ่มเจริญศรัทธา,หนาแน่นน้อย,100.632039,13.900791,,
ชุมชนหมู่บ้านพัฒนา หมู่ 3,หนาแน่นน้อย,100.644257,13.901392,,
ชุมชนพรพระร่วงพัฒนา,หนาแน่นน้อย,100.661561,13.891577,,
ชุมชนสหชุมชนโครงการ 1,หนาแน่นน้อย,100.667158,13.887642,,
ชุมชนรวมใจสามัคคี (หนองผักชี),หนาแน่นปานกลาง,100.628697,13.886211,,
ชุมชนหมู่บ้านพัฒนา หมู่ 2,หนาแน่นปานกลาง,100.629004,13.907026,,
ชุมชนวัดหนองใหญ่,หนาแน่นปานกลาง,100.676434,13.913853,,
ชุมชนเคหะรัชดา-ออเงิน,หนาแน่นน้อย,100.674962,13.91194,,
ชุมชนรวมมิตรสัมพันธ์ (ซอยเธียรสวน 1),หนาแน่นปานกลาง,100.635282,13.890957,,
ชุมชนหมู่บ้านพัฒนา หมู่ 1,หนาแน่นน้อย,100.635535,13.915576,,
ชุมชนเพิ่มสิน (ซอยถมยาสามัคคี),หนาแน่นน้อย,100.639947,13.894365,,
ชุมชนเธียรสวนพัฒนา 33,หนาแน่นน้อย,100.639234,13.895463,,
ชุมชนการเคหะพรพระร่วงประสิทธิ์,หนาแน่นน้อย,100.660112,13.88542,,
ชุมชนประชานุกูล,หนาแน่นปานกลาง,100.634995,13.91815,,
ชุมชนสายไหมพัฒนา,หนาแน่นน้อย,100.639763,13.931817,,
ชุมชนใจรัก,หนาแน่นน้อย,100.610729,13.894454,,
ชุมชนวัชรพล 3,หนาแน่นน้อย,100.68694,13.88861,,
ชุมชนวัดเทพลีลา,หนาแน่นปานกลาง,100.611426,13.759535,,
